scaffold	name1	name2	coverage_overlap	compared_bases_count	percent_genome_compared	length	consensus_SNPs	population_SNPs	conANI	popANI
TOBG_MED-828.fna_50142	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8677789738069609	33859	0.824843479743721	41049	170	0	0.9949791783573052	1.0
TOBG_NAT-154.fna_127506	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.717834841553411	42994	0.7029987900192943	61158	84	0	0.9980462390100944	1.0
TOBG_MED-746.fna_98094	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9186940272195192	13028	0.8962575674188222	14536	30	0	0.9976972674240098	1.0
TOBG_MED-630.fna_4972	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.959787025360796	6850	0.913211571790428	7501	26	0	0.9962043795620438	1.0
TOBG_MED-828.fna_108604	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8744235178934893	33939	0.8613303555566835	39403	169	0	0.9950204779162616	1.0
TOBG_MED-746.fna_97581	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9519904322569622	16716	0.9218043454284768	18134	3	0	0.9998205312275664	1.0
TOBG_NAT-154.fna_MHASMcontig_1465020	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	10050	0	0		
TOBG_MED-630.fna_29098	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9746672832845178	18968	0.9668671628096646	19618	68	0	0.996415014761704	1.0
TOBG_MED-828.fna_79480	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8773550797412928	21840	0.8319683059692964	26251	158	2	0.9927655677655678	0.9999084249084248
TOBG_MED-828.fna_41854	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9145883279063942	25560	0.9036272360885244	28286	148	1	0.9942097026604068	0.9999608763693272
TOBG_MED-746.fna_MHASMcontig_1030372	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5411015776363133	3910	0.4374580443052137	8938	1	0	0.9997442455242966	1.0
TOBG_MED-746.fna_85503	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8249291529845711	18339	0.7195997645673926	25485	4	0	0.9997818855989968	1.0
TOBG_MED-630.fna_33287	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9790945235346928	7634	0.9632807570977918	7925	11	0	0.9985590778097982	1.0
TOBG_MED-630.fna_24983	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.987737089998727	23278	0.9736897143096164	23907	32	1	0.998625311452874	0.9999570409829024
TOBG_MED-713.fna_MHASMcontig_611849	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8514964914793068	5946	0.7923773987206824	7504	0	0	1.0	1.0
TOBG_MED-828.fna_124970	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.932644645311784	22390	0.9288529350757104	24105	84	1	0.996248325145154	0.999955337204109
TOBG_MED-630.fna_29484	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9953258547008548	14906	0.9801420305102576	15208	40	0	0.9973165168388568	1.0
TOBG_MED-828.fna_109311	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8456363411924454	13701	0.7869163172706909	17411	124	0	0.9909495657251296	1.0
TOBG_MED-630.fna_9619	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9848963474827246	9977	0.9777538220305764	10204	23	0	0.9976946978049512	1.0
TOBG_MED-746.fna_84937	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8925207013309195	26623	0.8677640156453715	30680	9	0	0.9996619464372912	1.0
TOBG_MED-828.fna_110767	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8964153637728388	24482	0.8828068657146978	27732	136	1	0.9944448982926232	0.9999591536639164
TOBG_MED-828.fna_97903	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9007226032125928	39140	0.8910643141718839	43925	331	4	0.9915431783341848	0.9998978027593256
TOBG_MED-630.fna_10716	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9874418261062272	40101	0.973183516963549	41206	116	0	0.9971073040572556	1.0
TOBG_MED-630.fna_27277	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9935545224006762	9403	0.9830632514375328	9565	11	0	0.9988301605870468	1.0
TOBG_NAT-154.fna_126306	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7701801200800533	39253	0.7646291101760947	51336	69	0	0.998242172572797	1.0
TOBG_NAT-154.fna_127858	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7836830592238516	29019	0.7062817922943997	41087	46	0	0.9984148316620144	1.0
TOBG_MED-630.fna_27893	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.99723849936014	14806	0.9948263118994828	14883	56	0	0.9962177495609889	1.0
TOBG_MED-1001.fna_63886	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5841564200765975	31878	0.555791896227073	57356	34	0	0.9989334337160424	1.0
TOBG_NAT-154.fna_126146	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8564819014787263	18882	0.8542731755870244	22103	46	0	0.9975638173922254	1.0
TOBG_MED-630.fna_10312	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.973194720481068	19097	0.9651286198008794	19787	38	0	0.9980101586636644	1.0
TOBG_MED-630.fna_3137	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9622204122548712	15358	0.9136228435455086	16810	18	0	0.9988279723922384	1.0
TOBG_MED-828.fna_108649	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.925505617977528	24711	0.9154256501444764	26994	127	1	0.9948605884019264	0.9999595321921412
TOBG_NAT-154.fna_127470	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7604811195281328	13151	0.7339137228639991	17919	12	0	0.9990875218614554	1.0
TOBG_MED-731.fna_103766	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.931027477271573	54993	0.9272598512823108	59307	140	2	0.997454221446366	0.999963631734948
TOBG_NAT-154.fna_127190	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.587543878310818	11047	0.4728619125074908	23362	29	0	0.9973748529012402	1.0
TOBG_MED-630.fna_6813	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.988171513060621	12030	0.9839685915262556	12226	17	0	0.9985868661679136	1.0
TOBG_NAT-154.fna_125897	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.898964749049928	75460	0.8931128759276136	84491	99	3	0.9986880466472304	0.9999602438377948
TOBG_MED-713.fna_46436	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9952570716084396	244254	0.9909567799807696	246483	20	0	0.9999181180246792	1.0
TOBG_MED-746.fna_83208	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9817585743106928	35037	0.9768861874756036	35866	18	0	0.99948625738505	1.0
TOBG_MED-828.fna_81227	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8322509327069227	18069	0.8065077664702731	22404	141	0	0.9921965797775196	1.0
TOBG_MED-630.fna_9994	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.880020730759264	10188	0.8348766696713923	12203	62	0	0.9939144091087554	1.0
TOBG_MED-828.fna_111290	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8613372810264002	10473	0.8229608675153229	12726	65	0	0.9937935644037048	1.0
TOBG_NAT-154.fna_127827	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7074055415617129	7021	0.6243108660857194	11246	5	0	0.9992878507335138	1.0
TOBG_MED-828.fna_108990	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.764564627270829	7323	0.6918934240362812	10584	51	0	0.993035641130684	1.0
TOBG_MED-713.fna_56169	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.993019289922596	186919	0.978223780615449	191080	4	0	0.999978600356304	1.0
TOBG_NAT-154.fna_MHASMcontig_1175337	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	12986	0	0		
TOBG_MED-828.fna_90126	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8613249211356467	6826	0.7916038501681549	8623	58	2	0.9915030764723116	0.9997070026369764
TOBG_MED-828.fna_110832	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8676577891280555	19026	0.8402967935694726	22642	112	1	0.99411331861663	0.9999474403447912
TOBG_NAT-154.fna_130845	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7952040611849576	11905	0.7502520796571717	15868	23	0	0.9980680386392272	1.0
TOBG_MED-828.fna_113415	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7284620602771587	7517	0.6649858457183297	11304	82	0	0.9890913928428896	1.0
TOBG_MED-630.fna_115419	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.986430994465274	11050	0.9837962962962964	11232	36	0	0.9967420814479638	1.0
TOBG_MED-630.fna_1972	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9891709361900326	16990	0.985670360271509	17237	45	0	0.9973513831665686	1.0
TOBG_MED-731.fna_MHASMcontig_1035938	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4932035576439	2939	0.3647759712051632	8057	4	0	0.9986389928547124	1.0
TOBG_MED-746.fna_102558	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9511064935064936	45772	0.947033021600596	48332	24	0	0.9994756619767544	1.0
TOBG_NAT-154.fna_128636	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7108704266279223	5382	0.5224228305183459	10302	3	0	0.999442586399108	1.0
TOBG_MED-731.fna_86135	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.919597916848506	63215	0.9175024310947908	68899	83	0	0.9986870204856444	1.0
TOBG_MED-630.fna_34938	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9982056745542224	8901	0.9953035893995305	8943	14	0	0.9984271430176384	1.0
TOBG_NAT-154.fna_MHASMcontig_1204276	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	9601	0	0		
TOBG_MED-630.fna_3932	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9683968075419144	18079	0.9250409332787556	19544	51	0	0.99717904751369	1.0
TOBG_MED-1001.fna_46600	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5598171196342393	4408	0.536057399975678	8223	22	0	0.9950090744101632	1.0
TOBG_MED-828.fna_112875	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7057063326374391	10141	0.5938744436636214	17076	79	2	0.9922098412385366	0.999802780790849
TOBG_NAT-154.fna_127102	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	9443	0	0		
TOBG_MED-746.fna_97983	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9039860975344848	8323	0.8732556919525758	9531	34	1	0.9959149345188032	0.9998798510152588
TOBG_MED-828.fna_112862	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9456467969329706	15293	0.9273543144745618	16491	58	0	0.9962074151572616	1.0
TOBG_MED-630.fna_114043	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.985895479185306	18733	0.9838243789716926	19041	39	0	0.9979181124219292	1.0
TOBG_MED-828.fna_108352	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8170462605406258	20735	0.7653550863723608	27092	148	1	0.9928623101036894	0.9999517723655654
TOBG_NAT-154.fna_133297	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7523518164435946	9837	0.6898800757416369	14259	15	0	0.9984751448612382	1.0
TOBG_MED-828.fna_112185	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.932872655478776	44415	0.9307613319642072	47719	192	4	0.995677136102668	0.9999099403354722
TOBG_MED-828.fna_42098	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8666891401306919	33423	0.8234699911303833	40588	225	5	0.993268108787362	0.9998504024174968
TOBG_MED-1001.fna_69095	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6767665929915667	31538	0.6289737146503929	50142	68	3	0.9978438708859154	0.9999048766567316
TOBG_NAT-154.fna_129888	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.845621022555089	19533	0.7951557093425605	24565	14	0	0.999283264219526	1.0
TOBG_MED-713.fna_83511	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.96578073089701	29070	0.9188898722973828	31636	4	0	0.9998624011007912	1.0
TOBG_NAT-154.fna_126006	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8192465352332617	8394	0.8078922040423484	10390	16	1	0.9980938765785085	0.9998808672861568
TOBG_MED-746.fna_106967	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8671516079632465	11325	0.8395107487027428	13490	6	0	0.9994701986754968	1.0
TOBG_MED-828.fna_100958	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8902488595817714	19711	0.8661891369309194	22756	140	2	0.9928973669524632	0.9998985338136066
TOBG_MED-630.fna_274	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9440676197432954	9047	0.9193171425668124	9841	40	0	0.995578644854648	1.0
TOBG_MED-713.fna_102600	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9905339397001852	58808	0.987175182971866	59572	2	0	0.9999659910216298	1.0
TOBG_NAT-154.fna_125703	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6839263803680982	8361	0.6359142074840279	13148	10	0	0.998803970816888	1.0
TOBG_NAT-154.fna_130530	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7942295650498531	16489	0.7869141929941778	20954	22	0	0.99866577718479	1.0
TOBG_MED-746.fna_82220	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8730316742081448	9647	0.8262247344981158	11676	51	0	0.9947133823986732	1.0
TOBG_NAT-154.fna_MHASMcontig_1151287	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8269041400864837	19314	0.8159006421088205	23672	21	2	0.9989127058092576	0.9998964481723104
TOBG_MED-746.fna_84072	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9577156226736148	45027	0.9526096430913744	47267	18	0	0.9996002398560864	1.0
TOBG_MED-630.fna_11255	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9871155949920992	8121	0.9545133991537376	8508	16	0	0.9980297992858024	1.0
TOBG_MED-746.fna_106685	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7994910941475827	6284	0.7055917359083764	8906	35	0	0.9944302991725016	1.0
TOBG_MED-746.fna_85128	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6851899165389201	16091	0.3790934363662064	42446	22	0	0.9986327760860108	1.0
TOBG_MED-630.fna_10692	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9898139574038218	11758	0.9726197369509472	12089	19	0	0.9983840789249872	1.0
TOBG_MED-828.fna_108497	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9726389781187408	25737	0.9689770716463988	26561	111	0	0.9956871430236623	1.0
TOBG_MED-828.fna_42955	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8822453573438379	12542	0.8732159019703405	14363	74	2	0.9940998245893796	0.999840535799713
TOBG_MED-630.fna_25050	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9731037863006984	15883	0.9716155869578516	16347	10	0	0.9993703960209028	1.0
TOBG_MED-746.fna_81131	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9495726811942728	76998	0.9382219622751864	82068	26	1	0.9996623288916596	0.9999870126496792
TOBG_MED-828.fna_51279	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8302196851755752	9599	0.6876567089333047	13959	45	0	0.995312011667882	1.0
TOBG_MED-630.fna_2859	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9782281617842288	11053	0.9605457547579734	11507	70	1	0.993666877770741	0.9999095268252964
TOBG_MED-1001.fna_55387	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5659934720522236	5549	0.4356256869210237	12738	11	0	0.9980176608397908	1.0
TOBG_MED-828.fna_49053	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5445185097012261	9149	0.3898167873881551	23470	60	1	0.993441906219259	0.9998906984369876
TOBG_MED-746.fna_84621	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.981487088541892	22691	0.9265036135723328	24491	19	0	0.9991626636111234	1.0
TOBG_MED-630.fna_11673	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.959311715741086	15443	0.937188979245054	16478	58	0	0.9962442530596388	1.0
TOBG_MED-828.fna_118797	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9068168934240364	12797	0.8698932771395554	14711	64	0	0.9949988278502774	1.0
TOBG_MED-828.fna_109967	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8499736101337086	19325	0.7743318507833473	24957	119	0	0.993842173350582	1.0
TOBG_NAT-154.fna_131729	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8256791720569211	12765	0.7861673954548254	16237	41	0	0.9967880924402664	1.0
TOBG_NAT-154.fna_MHASMcontig_1411033	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4964906597559659	4598	0.350778150747635	13108	11	1	0.9976076555023924	0.9997825141365811
TOBG_MED-731.fna_93846	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7961935086672951	165535	0.7311552018091713	226402	174	1	0.9989488627782644	0.9999939589814842
TOBG_MED-746.fna_153423	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9063027940220922	6974	0.8402409638554217	8300	8	0	0.9988528821336392	1.0
TOBG_MED-1001.fna_65492	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7203732370141039	33506	0.7058947457127207	47466	48	0	0.9985674207604608	1.0
TOBG_MED-1001.fna_60350	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5033746404071697	18198	0.456547917711992	39860	55	0	0.996977689856028	1.0
TOBG_NAT-154.fna_29375	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6911386747122583	6185	0.6304791029561672	9810	32	1	0.99482619240097	0.9998383185125304
TOBG_MED-630.fna_12392	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9995383030862665	28144	0.9973775604224254	28218	57	0	0.997974701534963	1.0
TOBG_MED-731.fna_108382	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7991276764472641	10077	0.7451197870452528	13524	86	1	0.9914657140021832	0.9999007641163044
TOBG_MED-1001.fna_37063	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.2237869279044849	2924	0.1254235834083987	23313	10	0	0.9965800273597812	1.0
TOBG_MED-828.fna_111666	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7923925785197462	19603	0.6816300984039779	28759	65	1	0.9966841809927052	0.9999489873998878
TOBG_NAT-154.fna_129546	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8262558606831882	12336	0.7273584905660377	16960	25	0	0.997973411154345	1.0
TOBG_MED-828.fna_109998	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7859367513176809	6561	0.7034416211000322	9327	34	0	0.9948178631306204	1.0
TOBG_MED-746.fna_79774	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7657337945285477	34092	0.739234138514246	46118	14	0	0.999589346474246	1.0
TOBG_MED-828.fna_82187	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9301464583219904	34168	0.8705444724706362	39249	180	1	0.99473191290096	0.9999707328494498
TOBG_MED-1001.fna_42474	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5287400721043073	78023	0.4689051287907015	166394	167	1	0.997859605500942	0.9999871832664728
TOBG_MED-1001.fna_62406	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6858031894204589	8816	0.6363045831829665	13855	32	0	0.9963702359346642	1.0
TOBG_MED-713.fna_80801	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9996383262073316	356546	0.9992433074750012	356816	58	0	0.9998373281427922	1.0
TOBG_MED-828.fna_43598	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7926906779661017	14966	0.7244650982670152	20658	118	0	0.9921154617132166	1.0
TOBG_MED-630.fna_9105	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9879688605803256	22336	0.952901023890785	23440	40	0	0.9982091690544412	1.0
TOBG_MED-828.fna_110192	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8940966010733452	22491	0.8458443023693117	26590	160	4	0.9928860433062112	0.9998221510826552
TOBG_NAT-154.fna_129999	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.7830253775971786	10213	0.6915160132710407	14769	30	1	0.9970625673161656	0.9999020855772056
TOBG_NAT-154.fna_128804	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6910112359550562	12546	0.6811814529264849	18418	37	0	0.9970508528614698	1.0
TOBG_MED-746.fna_9871	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9299029864941982	68439	0.8880454669313714	77067	49	0	0.9992840339572466	1.0
TOBG_MED-630.fna_32521	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9914648073570956	16495	0.9661453757394716	17073	29	1	0.9982418914822674	0.999939375568354
TOBG_MED-828.fna_111127	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9001578627808136	37064	0.8848146291389147	41889	315	1	0.9915011871357652	0.9999730196417008
TOBG_MED-746.fna_83588	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9245504905146535	29875	0.9203918789857974	32459	20	1	0.9993305439330544	0.9999665271966528
TOBG_MED-828.fna_108917	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8970139349701394	47313	0.8926307448494454	53004	242	2	0.994885126709361	0.999957728319912
TOBG_MED-1001.fna_46975	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.4927598661320786	14871	0.4525149864589355	32863	19	3	0.9987223455046736	0.9997982650796852
TOBG_MED-1001.fna_151416	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8310886644219978	7405	0.7854263894781502	9428	65	0	0.9912221471978392	1.0
TOBG_MED-828.fna_113483	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9188022659832747	6812	0.8916230366492146	7640	49	0	0.9928068115091015	1.0
TOBG_MED-731.fna_85236	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8292109585937353	87835	0.8059292019158424	108986	128	0	0.9985427221494848	1.0
TOBG_NAT-154.fna_127312	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8375857367159739	81085	0.8270013360939141	98047	128	2	0.9984214096318678	0.999975334525498
TOBG_MED-630.fna_25982	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9874301051218968	22074	0.976336857003848	22609	64	0	0.9971006614116156	1.0
TOBG_NAT-154.fna_126708	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6638758651484706	5947	0.6231139983235541	9544	19	0	0.9968051118210862	1.0
TOBG_MED-1001.fna_55509	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.545874700445053	12756	0.4943228056578183	25805	117	1	0.9908278457196612	0.9999216055189716
TOBG_MED-630.fna_5361	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9968393462843048	51724	0.9878155914594552	52362	94	0	0.9981826618204316	1.0
TOBG_NAT-154.fna_132931	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.0	0	0.0	12359	0	0		
TOBG_MED-828.fna_108090	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.896028880866426	12410	0.8752997601918465	14178	79	1	0.9936341659951652	0.9999194198227236
TOBG_MED-828.fna_38878	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9244458171968924	38909	0.9185099501900332	42361	117	1	0.9969929836284664	0.9999742990053716
TOBG_MED-630.fna_29253	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9911289786696792	59662	0.9857414291615036	60525	121	0	0.997971908417418	1.0
TOBG_MED-828.fna_109612	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9508652544543226	25990	0.9468468796677476	27449	93	0	0.9964217006540976	1.0
TOBG_MED-1001.fna_39519	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.5784142045570239	56813	0.5559328336301544	102194	292	1	0.9948603312622112	0.9999823983947336
TOBG_MED-828.fna_109926	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9027368723511242	12567	0.8794261721483555	14290	93	0	0.9925996657913584	1.0
TOBG_NAT-154.fna_125642	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.8336293166572681	99046	0.8247510242147686	120092	81	0	0.999182198170547	1.0
TOBG_MED-630.fna_29075	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.9833956969130028	12615	0.975487163625116	12932	46	0	0.9963535473642487	1.0
TOBG_MED-1001.fna_58466	ERR599073.OGdb2.sorted.bam	ERR599140.OGdb2.sorted.bam	0.6011715500245023	52751	0.5649612834820233	93371	166	3	0.9968531402248298	0.9999431290402078
