reference,querry,ani,alignment_coverage,primary_cluster
TOBG_MED-698.fna,TOBG_MED-698.fna,1.0,0.995069033530572,347
TOBG_MED-703.fna,TOBG_MED-703.fna,1.0,0.9899665551839465,841
TOBG_MED-707.fna,TOBG_MED-707.fna,1.0,0.9884169884169884,523
TOBG_MED-708.fna,TOBG_MED-708.fna,1.0,0.9889705882352942,106
TOBG_MED-712.fna,TOBG_MED-712.fna,1.0,0.9940828402366864,835
TOBG_MED-713.fna,TOBG_MED-713.fna,1.0,0.9970845481049563,802
TOBG_SAT-1607.fna,TOBG_MED-713.fna,0.971301,0.8567493112947658,802
TOBG_MED-713.fna,TOBG_SAT-1607.fna,0.970929,0.9096209912536443,802
TOBG_SAT-1607.fna,TOBG_SAT-1607.fna,1.0,0.9972451790633609,802
TOBG_MED-715.fna,TOBG_MED-715.fna,1.0,0.9854014598540146,892
TOBG_MED-716.fna,TOBG_MED-716.fna,1.0,0.9909729187562688,930
TOBG_MED-717.fna,TOBG_MED-717.fna,1.0,0.9981167608286252,297
TOBG_MED-718.fna,TOBG_MED-718.fna,1.0,0.996969696969697,589
TOBG_MED-719.fna,TOBG_MED-719.fna,1.0,0.9903417533432393,120
TOBG_MED-721.fna,TOBG_MED-721.fna,1.0,0.9926739926739927,680
TOBG_MED-728.fna,TOBG_MED-728.fna,1.0,0.9893867924528302,212
TOBG_MED-729.fna,TOBG_MED-729.fna,1.0,0.9959100204498977,978
TOBG_MED-730.fna,TOBG_MED-730.fna,1.0,0.9893617021276596,281
TOBG_MED-732.fna,TOBG_MED-732.fna,1.0,0.9960238568588469,826
TOBG_MED-733.fna,TOBG_MED-733.fna,1.0,0.9916897506925207,466
TOBG_MED-734.fna,TOBG_MED-734.fna,1.0,0.9976076555023924,701
TOBG_MED-735.fna,TOBG_MED-735.fna,1.0,0.9986244841815681,726
TOBG_MED-736.fna,TOBG_MED-736.fna,1.0,0.9945054945054945,830
TOBG_MED-738.fna,TOBG_MED-738.fna,1.0,0.987783595113438,536
TOBG_MED-739.fna,TOBG_MED-739.fna,1.0,0.9904761904761905,431
TOBG_MED-740.fna,TOBG_MED-740.fna,1.0,0.9863945578231292,605
TOBG_MED-741.fna,TOBG_MED-741.fna,1.0,0.9919246298788694,430
TOBG_MED-743.fna,TOBG_MED-743.fna,0.999999,0.996694214876033,498
TOBG_MED-744.fna,TOBG_MED-744.fna,1.0,0.9908256880733946,838
TOBG_MED-745.fna,TOBG_MED-745.fna,1.0,0.9841605068637803,494
TOBG_MED-747.fna,TOBG_MED-747.fna,1.0,1.0,839
TOBG_MED-748.fna,TOBG_MED-748.fna,1.0,0.9969558599695586,871
TOBG_MED-752.fna,TOBG_MED-752.fna,1.0,0.9976047904191617,75
TOBG_MED-753.fna,TOBG_MED-753.fna,0.999999,0.989159891598916,587
TOBG_MED-756.fna,TOBG_MED-756.fna,1.0,0.9923413566739606,885
TOBG_MED-757.fna,TOBG_MED-757.fna,1.0,0.9901639344262295,799
TOBG_MED-759.fna,TOBG_MED-759.fna,1.0,0.9948453608247423,319
TOBG_MED-762.fna,TOBG_MED-762.fna,1.0,0.9966832504145937,731
TOBG_MED-763.fna,TOBG_MED-763.fna,1.0,0.9970717423133236,729
TOBG_MED-765.fna,TOBG_MED-765.fna,1.0,0.9923547400611621,943
TOBG_MED-766.fna,TOBG_MED-766.fna,1.0,1.0,611
TOBG_MED-768.fna,TOBG_MED-768.fna,1.0,0.9838056680161943,975
TOBG_MED-769.fna,TOBG_MED-769.fna,1.0,0.979746835443038,659
TOBG_MED-777.fna,TOBG_MED-777.fna,0.999999,0.9969742813918305,515
TOBG_MED-778.fna,TOBG_MED-778.fna,1.0,0.9978308026030369,87
TOBG_MED-779.fna,TOBG_MED-779.fna,1.0,0.9834368530020704,657
TOBG_SP-3004.fna,TOBG_MED-779.fna,0.967447,0.6147704590818364,657
TOBG_MED-779.fna,TOBG_SP-3004.fna,0.967662,0.6459627329192547,657
TOBG_SP-3004.fna,TOBG_SP-3004.fna,1.0,0.9880239520958084,657
TOBG_MED-783.fna,TOBG_MED-783.fna,1.0,0.9982517482517482,445
TOBG_MED-792.fna,TOBG_MED-792.fna,1.0,0.9943181818181818,952
TOBG_MED-796.fna,TOBG_MED-796.fna,1.0,0.9971509971509972,732
TOBG_MED-797.fna,TOBG_MED-797.fna,1.0,0.9988331388564761,919
TOBG_MED-806.fna,TOBG_MED-806.fna,1.0,0.990521327014218,783
TOBG_MED-809.fna,TOBG_MED-809.fna,1.0,0.9961977186311787,941
TOBG_MED-810.fna,TOBG_MED-810.fna,1.0,0.994692144373673,343
TOBG_MED-813.fna,TOBG_MED-813.fna,1.0,0.9936440677966102,561
TOBG_NAT-118.fna,TOBG_MED-813.fna,0.992914,0.8997722095671982,561
TOBG_MED-813.fna,TOBG_NAT-118.fna,0.992683,0.8347457627118644,561
TOBG_NAT-118.fna,TOBG_NAT-118.fna,1.0,0.9954441913439636,561
TOBG_MED-814.fna,TOBG_MED-814.fna,1.0,0.9870967741935484,320
TOBG_MED-815.fna,TOBG_MED-815.fna,1.0,0.9972652689152234,337
TOBG_MED-820.fna,TOBG_MED-820.fna,1.0,0.9851411589895989,976
TOBG_MED-825.fna,TOBG_MED-825.fna,1.0,0.9905882352941177,349
TOBG_MED-827.fna,TOBG_MED-827.fna,1.0,0.9926470588235294,876
TOBG_MED-828.fna,TOBG_MED-828.fna,1.0,0.9909774436090225,937
TOBG_MED-830.fna,TOBG_MED-830.fna,1.0,0.9921996879875195,73
TOBG_MED-831.fna,TOBG_MED-831.fna,1.0,0.9857904085257548,850
TOBG_MED-834.fna,TOBG_MED-834.fna,1.0,0.9739884393063584,884
TOBG_MED-835.fna,TOBG_MED-835.fna,1.0,0.9850187265917603,832
TOBG_MED-837.fna,TOBG_MED-837.fna,1.0,0.9930191972076788,555
TOBG_MED-841.fna,TOBG_MED-841.fna,1.0,0.985981308411215,69
TOBG_MED-850.fna,TOBG_MED-850.fna,1.0,0.9935587761674718,853
TOBG_MED-853.fna,TOBG_MED-853.fna,1.0,0.9946808510638298,723
TOBG_MED-856.fna,TOBG_MED-856.fna,1.0,0.9965095986038395,187
TOBG_SP-237.fna,TOBG_MED-856.fna,0.926919,0.5506756756756757,187
TOBG_MED-856.fna,TOBG_SP-237.fna,0.927117,0.8516579406631762,187
TOBG_SP-237.fna,TOBG_SP-237.fna,1.0,0.9943693693693694,187
TOBG_MED-861.fna,TOBG_MED-861.fna,1.0,0.9926017262638718,899
TOBG_MED-878.fna,TOBG_MED-878.fna,1.0,0.9854771784232366,612
TOBG_SP-4288.fna,TOBG_MED-878.fna,0.9701949999999999,0.8097087378640777,612
TOBG_MED-878.fna,TOBG_SP-4288.fna,0.968587,0.8734439834024896,612
TOBG_SP-4288.fna,TOBG_SP-4288.fna,0.999999,0.9980582524271845,612
TOBG_MED-879.fna,TOBG_MED-879.fna,1.0,0.9939759036144579,609
TOBG_NAT-146.fna,TOBG_MED-879.fna,0.9749469999999999,0.8220338983050848,609
TOBG_MED-879.fna,TOBG_NAT-146.fna,0.975179,0.7771084337349398,609
TOBG_NAT-146.fna,TOBG_NAT-146.fna,1.0,0.989406779661017,609
TOBG_MED-880.fna,TOBG_MED-880.fna,1.0,0.9781021897810219,994
TOBG_MED-899.fna,TOBG_MED-899.fna,1.0,0.9917355371900827,522
TOBG_MED-921.fna,TOBG_MED-921.fna,1.0,0.9969834087481146,527
TOBG_SAT-164.fna,TOBG_MED-921.fna,0.980079,0.9274047186932849,527
TOBG_MED-921.fna,TOBG_SAT-164.fna,0.981221,0.7631975867269984,527
TOBG_SAT-164.fna,TOBG_SAT-164.fna,1.0,0.9945553539019963,527
TOBG_MED-928.fna,TOBG_MED-928.fna,1.0,0.9983961507618284,338
TOBG_MED-955.fna,TOBG_MED-955.fna,1.0,0.9957537154989384,600
TOBG_MED-965.fna,TOBG_MED-965.fna,1.0,0.9932659932659933,877
TOBG_MED-972.fna,TOBG_MED-972.fna,1.0,0.9853479853479854,781
TOBG_NAT-100.fna,TOBG_NAT-100.fna,1.0,0.9955621301775148,151
TOBG_NAT-102.fna,TOBG_NAT-102.fna,0.999999,0.9829721362229102,967
TOBG_NAT-109.fna,TOBG_NAT-109.fna,0.999999,0.9886685552407932,316
TOBG_SAT-133.fna,TOBG_NAT-109.fna,0.959045,0.7042735042735043,316
TOBG_NAT-109.fna,TOBG_SAT-133.fna,0.959611,0.5906515580736544,316
TOBG_SAT-133.fna,TOBG_SAT-133.fna,1.0,0.9948717948717949,316
TOBG_NAT-10.fna,TOBG_NAT-10.fna,1.0,0.9901563404748118,273
TOBG_NAT-111.fna,TOBG_NAT-111.fna,1.0,0.9965823650034177,756
TOBG_NAT-113.fna,TOBG_NAT-113.fna,1.0,0.98914223669924,211
TOBG_NAT-116.fna,TOBG_NAT-116.fna,1.0,0.9851936218678815,139
TOBG_NP-25.fna,TOBG_NAT-116.fna,0.999014,0.9097472924187726,139
TOBG_NAT-116.fna,TOBG_NP-25.fna,0.998513,0.8621867881548975,139
TOBG_NP-25.fna,TOBG_NP-25.fna,1.0,0.9939831528279182,139
TOBG_NAT-117.fna,TOBG_NAT-117.fna,1.0,0.9986425339366516,18
TOBG_NAT-11.fna,TOBG_NAT-11.fna,1.0,0.9983552631578947,443
TOBG_NAT-121.fna,TOBG_NAT-121.fna,1.0,0.9894613583138173,386
TOBG_NAT-123.fna,TOBG_NAT-123.fna,1.0,0.9938176197836167,156
TOBG_NAT-124.fna,TOBG_NAT-124.fna,1.0,0.9974052932018682,3
TOBG_NAT-125.fna,TOBG_NAT-125.fna,1.0,0.9888392857142857,387
TOBG_NAT-127.fna,TOBG_NAT-127.fna,1.0,0.9918552036199095,314
TOBG_NAT-129.fna,TOBG_NAT-129.fna,1.0,0.9968,82
TOBG_SP-244.fna,TOBG_NAT-129.fna,0.9997469999999999,0.9410745233968805,82
TOBG_NAT-129.fna,TOBG_SP-244.fna,0.999267,0.8744,82
TOBG_SP-244.fna,TOBG_SP-244.fna,1.0,0.9922010398613518,82
TOBG_NAT-130.fna,TOBG_NAT-130.fna,1.0,0.9971240755957272,83
TOBG_NAT-131.fna,TOBG_NAT-131.fna,1.0,0.9939189189189189,122
TOBG_NAT-133.fna,TOBG_NAT-133.fna,1.0,0.9974210186976145,440
TOBG_NAT-134.fna,TOBG_NAT-134.fna,1.0,0.9985632183908046,679
TOBG_NAT-137.fna,TOBG_NAT-137.fna,1.0,0.9966722129783694,413
TOBG_NAT-138.fna,TOBG_NAT-138.fna,1.0,0.996031746031746,417
TOBG_NAT-139.fna,TOBG_NAT-139.fna,1.0,0.9934782608695653,532
TOBG_NAT-13.fna,TOBG_NAT-13.fna,1.0,0.9897959183673469,117
TOBG_RS-384.fna,TOBG_NAT-13.fna,0.981779,0.7827868852459017,117
TOBG_NAT-13.fna,TOBG_RS-384.fna,0.981059,0.7816326530612245,117
TOBG_RS-384.fna,TOBG_RS-384.fna,1.0,0.9836065573770492,117
TOBG_NAT-141.fna,TOBG_NAT-141.fna,1.0,0.9951060358890701,71
TOBG_NAT-145.fna,TOBG_NAT-145.fna,1.0,0.9948979591836735,866
TOBG_NAT-149.fna,TOBG_NAT-149.fna,1.0,0.9846449136276392,215
TOBG_NAT-14.fna,TOBG_NAT-14.fna,1.0,0.9854312354312355,446
TOBG_NAT-154.fna,TOBG_NAT-154.fna,1.0,1.0,521
TOBG_NAT-155.fna,TOBG_NAT-155.fna,1.0,0.9876215738284704,457
TOBG_NAT-157.fna,TOBG_NAT-157.fna,1.0,0.9975932611311673,595
TOBG_SP-43.fna,TOBG_NAT-157.fna,0.999959,0.9974160206718347,595
TOBG_NAT-157.fna,TOBG_SP-43.fna,0.999907,0.924187725631769,595
TOBG_SP-43.fna,TOBG_SP-43.fna,1.0,1.0,595
TOBG_NAT-158.fna,TOBG_NAT-158.fna,1.0,1.0,284
TOBG_NAT-161.fna,TOBG_NAT-161.fna,1.0,0.9950576606260296,669
TOBG_NAT-163.fna,TOBG_NAT-163.fna,1.0,0.9962406015037594,656
TOBG_NAT-165.fna,TOBG_NAT-165.fna,1.0,0.9877600979192166,721
TOBG_NAT-166.fna,TOBG_NAT-166.fna,1.0,0.991869918699187,688
TOBG_NAT-167.fna,TOBG_NAT-167.fna,1.0,0.9843668577384054,246
TOBG_NAT-168.fna,TOBG_NAT-168.fna,1.0,0.9967105263157895,8
TOBG_NAT-169.fna,TOBG_NAT-169.fna,1.0,0.9914040114613181,145
TOBG_NAT-170.fna,TOBG_NAT-170.fna,1.0,0.9671618451915559,270
TOBG_NAT-172.fna,TOBG_NAT-172.fna,0.999999,0.9973474801061007,572
TOBG_NAT-173.fna,TOBG_NAT-173.fna,1.0,0.9917763157894737,234
TOBG_NAT-175.fna,TOBG_NAT-175.fna,1.0,0.9895470383275261,660
TOBG_NAT-176.fna,TOBG_NAT-176.fna,1.0,0.9962349397590361,946
TOBG_NP-120.fna,TOBG_NAT-176.fna,0.9998220000000001,0.8144009931719429,946
TOBG_NAT-176.fna,TOBG_NP-120.fna,0.999794,0.9939759036144579,946
TOBG_NP-120.fna,TOBG_NP-120.fna,1.0,0.9981378026070763,946
TOBG_NAT-178.fna,TOBG_NAT-178.fna,1.0,0.9933333333333333,125
TOBG_NAT-179.fna,TOBG_NAT-179.fna,1.0,0.9963963963963964,644
TOBG_NAT-17.fna,TOBG_NAT-17.fna,1.0,0.9930974978429681,252
TOBG_NAT-182.fna,TOBG_NAT-182.fna,1.0,0.9928400954653938,972
TOBG_NAT-185.fna,TOBG_NAT-185.fna,1.0,0.9915611814345991,52
TOBG_NAT-188.fna,TOBG_NAT-188.fna,1.0,0.9963680387409201,546
TOBG_NAT-18.fna,TOBG_NAT-18.fna,1.0,0.9920760697305864,831
TOBG_NAT-190.fna,TOBG_NAT-190.fna,1.0,0.9830508474576272,846
TOBG_NAT-197.fna,TOBG_NAT-197.fna,1.0,0.9984350547730829,951
TOBG_NAT-198.fna,TOBG_NAT-198.fna,1.0,0.9942857142857143,405
TOBG_NAT-19.fna,TOBG_NAT-19.fna,1.0,0.9959967974379503,119
TOBG_NP-103.fna,TOBG_NAT-19.fna,0.999661,0.9623853211009175,119
TOBG_NAT-19.fna,TOBG_NP-103.fna,0.998499,0.8318654923939152,119
TOBG_NP-103.fna,TOBG_NP-103.fna,1.0,0.9844036697247707,119
TOBG_NAT-1.fna,TOBG_NAT-1.fna,1.0,0.9955246146195923,815
TOBG_NAT-200.fna,TOBG_NAT-200.fna,1.0,0.9942196531791907,782
TOBG_NAT-203.fna,TOBG_NAT-203.fna,1.0,0.9871382636655949,768
TOBG_NAT-205.fna,TOBG_NAT-205.fna,1.0,0.9911347517730497,689
TOBG_NAT-20.fna,TOBG_NAT-20.fna,1.0,0.9987531172069826,229
TOBG_SP-17.fna,TOBG_NAT-20.fna,0.999238,0.9305645684620376,229
TOBG_NAT-20.fna,TOBG_SP-17.fna,0.999568,0.8958852867830424,229
TOBG_SP-17.fna,TOBG_SP-17.fna,1.0,0.9961064243997404,229
TOBG_NAT-210.fna,TOBG_NAT-210.fna,1.0,0.9461697722567288,707
TOBG_SP-167.fna,TOBG_NAT-210.fna,0.9996769999999999,0.9041958041958041,707
TOBG_NAT-210.fna,TOBG_SP-167.fna,0.9994,0.893719806763285,707
TOBG_SP-167.fna,TOBG_SP-167.fna,1.0,0.9979020979020979,707
TOBG_NAT-212.fna,TOBG_NAT-212.fna,1.0,0.9872029250457038,219
TOBG_NAT-217.fna,TOBG_NAT-217.fna,1.0,0.9903474903474904,645
TOBG_NAT-21.fna,TOBG_NAT-21.fna,1.0,0.9951890034364261,277
TOBG_NAT-220.fna,TOBG_NAT-220.fna,1.0,0.9884393063583815,823
TOBG_NAT-221.fna,TOBG_NAT-221.fna,1.0,0.9895470383275261,787
TOBG_NAT-224.fna,TOBG_NAT-224.fna,1.0,0.9961904761904762,793
TOBG_NAT-225.fna,TOBG_NAT-225.fna,1.0,0.9932885906040269,31
TOBG_NAT-22.fna,TOBG_NAT-22.fna,1.0,0.9905472636815921,88
TOBG_NAT-231.fna,TOBG_NAT-231.fna,1.0,0.9847161572052402,692
TOBG_NAT-236.fna,TOBG_NAT-236.fna,1.0,0.9668965517241379,734
TOBG_NAT-237.fna,TOBG_NAT-237.fna,1.0,0.9949579831932773,942
TOBG_NAT-238.fna,TOBG_NAT-238.fna,1.0,0.9933110367892977,540
TOBG_SAT-1508.fna,TOBG_NAT-238.fna,0.977969,0.7396630934150077,540
TOBG_NAT-238.fna,TOBG_SAT-1508.fna,0.977636,0.81438127090301,540
TOBG_SAT-1508.fna,TOBG_SAT-1508.fna,1.0,0.9877488514548239,540
TOBG_NAT-239.fna,TOBG_NAT-239.fna,1.0,0.9821295606850335,137
TOBG_NAT-23.fna,TOBG_NAT-23.fna,1.0,0.9986996098829649,629
TOBG_NAT-241.fna,TOBG_NAT-241.fna,1.0,0.9953051643192489,825
TOBG_NAT-248.fna,TOBG_NAT-248.fna,1.0,0.9964476021314387,740
TOBG_SP-3028.fna,TOBG_NAT-248.fna,0.947905,0.7474747474747475,740
TOBG_NAT-248.fna,TOBG_SP-3028.fna,0.948228,0.7939609236234458,740
TOBG_SP-3028.fna,TOBG_SP-3028.fna,1.0,0.9932659932659933,740
TOBG_NAT-252.fna,TOBG_NAT-252.fna,1.0,0.9796839729119639,666
TOBG_NAT-253.fna,TOBG_NAT-253.fna,1.0,0.9865871833084948,135
TOBG_NAT-255.fna,TOBG_NAT-255.fna,1.0,0.9902439024390244,554
TOBG_SAT-1608.fna,TOBG_NAT-255.fna,0.986854,0.8583333333333333,554
TOBG_NAT-255.fna,TOBG_SAT-1608.fna,0.985382,0.6813008130081301,554
TOBG_SAT-1608.fna,TOBG_SAT-1608.fna,1.0,0.9895833333333334,554
TOBG_NAT-258.fna,TOBG_NAT-258.fna,1.0,0.9802816901408451,705
TOBG_NAT-259.fna,TOBG_NAT-259.fna,0.999999,0.978021978021978,936
TOBG_NP-64.fna,TOBG_NAT-259.fna,0.963738,0.6650326797385621,936
TOBG_NAT-259.fna,TOBG_NP-64.fna,0.9630299999999999,0.7564102564102564,936
TOBG_NP-64.fna,TOBG_NP-64.fna,1.0,0.9869281045751634,936
TOBG_NAT-271.fna,TOBG_NAT-271.fna,1.0,0.9914285714285714,590
TOBG_NAT-272.fna,TOBG_NAT-272.fna,1.0,0.9918918918918919,672
TOBG_NAT-276.fna,TOBG_NAT-276.fna,1.0,0.9884032114183765,189
TOBG_NAT-280.fna,TOBG_NAT-280.fna,1.0,0.9965986394557823,63
TOBG_RS-458.fna,TOBG_NAT-280.fna,0.97673,0.6755386565272496,63
TOBG_SP-2970.fna,TOBG_NAT-280.fna,0.936247,0.6518218623481782,63
TOBG_NAT-280.fna,TOBG_RS-458.fna,0.9775440000000001,0.8996598639455783,63
TOBG_RS-458.fna,TOBG_RS-458.fna,1.0,0.9961977186311787,63
TOBG_SP-2970.fna,TOBG_RS-458.fna,0.937185,0.863697705802969,63
TOBG_NAT-280.fna,TOBG_SP-2970.fna,0.9360219999999999,0.8282312925170068,63
TOBG_RS-458.fna,TOBG_SP-2970.fna,0.9379529999999999,0.8022813688212928,63
TOBG_SP-2970.fna,TOBG_SP-2970.fna,1.0,1.0,63
TOBG_NAT-282.fna,TOBG_NAT-282.fna,1.0,0.9881209503239741,709
TOBG_SP-45.fna,TOBG_NAT-282.fna,0.982346,0.6593406593406593,709
TOBG_NAT-282.fna,TOBG_SP-45.fna,0.982803,0.8509719222462203,709
TOBG_SP-45.fna,TOBG_SP-45.fna,1.0,0.9771766694843618,709
TOBG_NAT-288.fna,TOBG_NAT-288.fna,1.0,0.9943820224719101,511
TOBG_SAT-145.fna,TOBG_NAT-288.fna,0.996631,0.8539518900343642,511
TOBG_NAT-288.fna,TOBG_SAT-145.fna,0.9964449999999999,0.9382022471910112,511
TOBG_SAT-145.fna,TOBG_SAT-145.fna,0.999999,0.9965635738831615,511
TOBG_NAT-290.fna,TOBG_NAT-290.fna,1.0,0.9995549621717846,19
TOBG_NAT-291.fna,TOBG_NAT-291.fna,1.0,0.9957446808510638,274
TOBG_NAT-2.fna,TOBG_NAT-2.fna,1.0,0.9933665008291874,39
TOBG_NAT-30.fna,TOBG_NAT-30.fna,1.0,0.9962570180910792,181
TOBG_SAT-64.fna,TOBG_NAT-30.fna,0.9490940000000001,0.8820083682008368,181
TOBG_NAT-30.fna,TOBG_SAT-64.fna,0.9475140000000001,0.6550218340611353,181
TOBG_SAT-64.fna,TOBG_SAT-64.fna,1.0,0.99581589958159,181
TOBG_NAT-32.fna,TOBG_NAT-32.fna,1.0,0.9830949284785435,898
TOBG_NP-23.fna,TOBG_NAT-32.fna,0.9995860000000001,0.9514304723885563,898
TOBG_NAT-32.fna,TOBG_NP-23.fna,0.999618,0.9252275682704811,898
TOBG_NP-23.fna,TOBG_NP-23.fna,1.0,0.9933466400532269,898
TOBG_NAT-33.fna,TOBG_NAT-33.fna,1.0,0.9958799293702177,244
TOBG_NP-49.fna,TOBG_NAT-33.fna,0.998832,0.9346365302382407,244
TOBG_NAT-33.fna,TOBG_NP-49.fna,0.998548,0.8946439081812831,244
TOBG_NP-49.fna,TOBG_NP-49.fna,1.0,0.9920586438607208,244
TOBG_NAT-39.fna,TOBG_NAT-39.fna,1.0,0.9916765755053508,855
TOBG_NAT-3.fna,TOBG_NAT-3.fna,1.0,0.9940152339499456,236
TOBG_NAT-40.fna,TOBG_NAT-40.fna,1.0,0.994277539341917,852
TOBG_NAT-417.fna,TOBG_NAT-417.fna,1.0,0.9885844748858448,564
TOBG_RS-420.fna,TOBG_NAT-417.fna,0.97834,0.8735632183908046,564
TOBG_SAT-13.fna,TOBG_NAT-417.fna,0.919742,0.8296943231441049,564
TOBG_NAT-417.fna,TOBG_RS-420.fna,0.977644,0.860730593607306,564
TOBG_RS-420.fna,TOBG_RS-420.fna,1.0,0.9954022988505747,564
TOBG_SAT-13.fna,TOBG_RS-420.fna,0.918452,0.9082969432314411,564
TOBG_NAT-417.fna,TOBG_SAT-13.fna,0.918364,0.8767123287671232,564
TOBG_RS-420.fna,TOBG_SAT-13.fna,0.91881,0.9563218390804598,564
TOBG_SAT-13.fna,TOBG_SAT-13.fna,1.0,0.9978165938864629,564
TOBG_NAT-41.fna,TOBG_NAT-41.fna,1.0,0.9905405405405405,749
TOBG_NAT-422.fna,TOBG_NAT-422.fna,1.0,0.9982758620689656,769
TOBG_NAT-430.fna,TOBG_NAT-430.fna,1.0,0.9831081081081081,807
TOBG_NAT-43.fna,TOBG_NAT-43.fna,1.0,0.996875,339
TOBG_SP-98.fna,TOBG_NAT-43.fna,0.931412,0.6163215590742996,339
TOBG_NAT-43.fna,TOBG_SP-98.fna,0.932488,0.7875,339
TOBG_SP-98.fna,TOBG_SP-98.fna,1.0,0.9951278928136419,339
TOBG_NAT-45.fna,TOBG_NAT-45.fna,1.0,0.9924812030075187,652
TOBG_NAT-46.fna,TOBG_NAT-46.fna,1.0,0.9509394572025052,190
TOBG_NAT-4.fna,TOBG_NAT-4.fna,1.0,0.981875,381
TOBG_NAT-509.fna,TOBG_NAT-509.fna,1.0,0.9910979228486647,805
TOBG_NAT-510.fna,TOBG_NAT-510.fna,1.0,1.0,803
TOBG_NAT-52.fna,TOBG_NAT-52.fna,1.0,0.9966887417218543,778
TOBG_NAT-535.fna,TOBG_NAT-535.fna,1.0,0.9940476190476191,860
TOBG_SAT-1431.fna,TOBG_NAT-535.fna,0.986515,0.7970479704797048,860
TOBG_SP-174.fna,TOBG_NAT-535.fna,0.9533410000000001,0.6924315619967794,860
TOBG_NAT-535.fna,TOBG_SAT-1431.fna,0.986409,0.8472222222222222,860
TOBG_SAT-1431.fna,TOBG_SAT-1431.fna,1.0,0.9981549815498155,860
TOBG_SP-174.fna,TOBG_SAT-1431.fna,0.953766,0.679549114331723,860
TOBG_NAT-535.fna,TOBG_SP-174.fna,0.9539310000000001,0.8531746031746031,860
TOBG_SAT-1431.fna,TOBG_SP-174.fna,0.9515640000000001,0.7785977859778598,860
TOBG_SP-174.fna,TOBG_SP-174.fna,1.0,0.9935587761674718,860
TOBG_NAT-55.fna,TOBG_NAT-55.fna,1.0,0.99185667752443,649
TOBG_RS-431.fna,TOBG_NAT-55.fna,0.9299120000000001,0.7182608695652174,649
TOBG_NAT-55.fna,TOBG_RS-431.fna,0.930389,0.6726384364820847,649
TOBG_RS-431.fna,TOBG_RS-431.fna,1.0,0.9947826086956522,649
TOBG_NAT-61.fna,TOBG_NAT-61.fna,1.0,0.9899598393574297,459
TOBG_NAT-62.fna,TOBG_NAT-62.fna,1.0,0.9956236323851203,812
TOBG_NAT-66.fna,TOBG_NAT-66.fna,1.0,0.9898762654668166,907
TOBG_RS-380.fna,TOBG_NAT-66.fna,0.983041,0.7557172557172557,907
TOBG_NAT-66.fna,TOBG_RS-380.fna,0.984065,0.796400449943757,907
TOBG_RS-380.fna,TOBG_RS-380.fna,1.0,0.9906444906444907,907
TOBG_NAT-67.fna,TOBG_NAT-67.fna,1.0,0.9576059850374065,332
TOBG_NAT-686.fna,TOBG_NAT-686.fna,1.0,0.9921259842519685,935
TOBG_NAT-68.fna,TOBG_NAT-68.fna,1.0,0.9895052473763118,512
TOBG_NAT-6.fna,TOBG_NAT-6.fna,1.0,0.9944444444444445,53
TOBG_SP-112.fna,TOBG_NAT-6.fna,0.996324,0.9617314930991218,53
TOBG_NAT-6.fna,TOBG_SP-112.fna,0.996174,0.9425925925925925,53
TOBG_SP-112.fna,TOBG_SP-112.fna,1.0,0.9887076537013801,53
TOBG_NAT-70.fna,TOBG_NAT-70.fna,1.0,0.9937369519832986,854
TOBG_NAT-72.fna,TOBG_NAT-72.fna,1.0,0.9955022488755623,923
TOBG_NAT-74.fna,TOBG_NAT-74.fna,1.0,0.9895397489539749,811
TOBG_NAT-7.fna,TOBG_NAT-7.fna,1.0,0.983323749281196,136
TOBG_NAT-81.fna,TOBG_NAT-81.fna,1.0,0.9915057915057915,813
TOBG_NP-41.fna,TOBG_NAT-81.fna,0.969272,0.6195913461538461,813
TOBG_SAT-1451.fna,TOBG_NAT-81.fna,0.98041,0.693968253968254,813
TOBG_NAT-81.fna,TOBG_NP-41.fna,0.9698009999999999,0.7907335907335907,813
TOBG_NP-41.fna,TOBG_NP-41.fna,1.0,0.9885817307692307,813
TOBG_SAT-1451.fna,TOBG_NP-41.fna,0.965462,0.7365079365079366,813
TOBG_NAT-81.fna,TOBG_SAT-1451.fna,0.9804970000000001,0.8401544401544402,813
TOBG_NP-41.fna,TOBG_SAT-1451.fna,0.965835,0.6983173076923077,813
TOBG_SAT-1451.fna,TOBG_SAT-1451.fna,1.0,0.993015873015873,813
TOBG_NAT-82.fna,TOBG_NAT-82.fna,1.0,0.9970104633781763,263
TOBG_NAT-84.fna,TOBG_NAT-84.fna,1.0,0.996802557953637,394
TOBG_NAT-85.fna,TOBG_NAT-85.fna,1.0,0.9878154917319408,716
TOBG_SAT-51.fna,TOBG_NAT-85.fna,0.9978149999999999,0.6718075262183837,716
TOBG_NAT-85.fna,TOBG_SAT-51.fna,0.999696,0.9434290687554395,716
TOBG_SAT-51.fna,TOBG_SAT-51.fna,1.0,0.9950647748303516,716
TOBG_NAT-88.fna,TOBG_NAT-88.fna,0.999999,0.9959758551307847,634
TOBG_NAT-89.fna,TOBG_NAT-89.fna,1.0,0.993601462522852,204
TOBG_NAT-8.fna,TOBG_NAT-8.fna,1.0,0.9868618618618619,123
TOBG_NAT-90.fna,TOBG_NAT-90.fna,1.0,0.9938524590163934,598
TOBG_NAT-94.fna,TOBG_NAT-94.fna,1.0,0.9636996519144704,379
TOBG_NAT-96.fna,TOBG_NAT-96.fna,1.0,0.9964285714285714,525
